created_at,favorite_count,full_text,lang,retweet_count,username,sentimen,sentiment_predicted
2024-05-09 11:49:36,0,bansos program perintah yg direncanajan jauh milu tidak kait langsung tidak langsung serah yg nuduh o2 sdh menang mutlak,in,0,peyekku63,netral,netral
2024-05-16 12:18:19,0,ide dasar bansos politik hasil menang milu kotor,in,0,firstnamegonna,negatif,negatif
2024-05-26 09:51:08,10,hnya wakanda bansos jadi senjata buat menang milu lo lugu tpi sok cerdas,in,2,Bara_Rc,negatif,negatif
2024-05-28 14:00:27,0,gelombang bansos subsidi masa milu terbit tagihantagihan perlu bayar rakyat bentuk tarif pajak bakal naik bismillah indonesia emas,in,0,MSMujab22,positif,positif
2024-05-15 12:06:25,1,tuju hikin bodoh tahan bodoh rakyat biar jd miskin n gampang bodoh milu pake bansos,in,0,Daranaa24,positif,positif
2024-05-16 07:10:46,0,milu kmaren voter milih dinasti jg akar dr didik rendah biar gampang sogok pake bltbansos negeri kpn sejahtera adil makmur,in,0,bobsinclairs,positif,positif
2024-05-16 13:52:17,0,hahahahahhahahahahahaha deserve salah sendiri pas milu pd ngotot milih jahat ham makan sono bansos 50k beras jelek,in,0,chocoamilktea,negatif,positif
2024-05-29 08:53:19,8,aneh banget sama akun buzzerp milu ga inget kemarin pilpres lu bela bain siapa sekarang so so kritik orang orang munafik kaya lu bikin indonesia ancur gilir duit lu jilat noh 02 bawah kasih bansos kaya elu kasih endors kontol,in,0,anakketemu,netral,netral
2024-04-05 08:14:00,7,hakim mk tanya mensos sidang sengketa pilpres 2024 jelas perihal jokowi ikut bagi bansos kampanye milu,in,3,detikcom,negatif,negatif
2024-05-31 14:50:18,4,kaya alam indonesia nikmat koruptor rakyat cukup di kasih bansos tiap mau milu,in,2,Spy_Zone02,positif,negatif
2024-06-01 01:05:59,0,jelas potong untuk pimpin kuasa of power jelas uang bansos 2024 jadi alat milu tasera iya kan siapa koruptor mafia,in,0,820Rumah,positif,positif
2024-05-17 14:09:06,1,bukan curang tuh sono yang gunain mk biar menang milu ohh bukan curang yah sah sudah sumpel bansos milu mangkanya mingkem sama joged oke gass kalau ga dapet bansos jgn nang yah kan dapet makan siang gratis wkwkwk,in,1,AdityaJere89853,negatif,negatif
2024-05-27 10:10:13,0,belanja perintah lonjak bayar thr pns milu amp bansos,in,0,BloombergTZ,negatif,negatif
2024-05-18 05:34:36,0,wajib makan gratis gitu budibikin goblok terus ajah bangsa biar di kibulin bansos pas milu,in,0,LASKARP3NGUIN03,positif,negatif
2024-05-29 06:04:08,0,ukt tapera naik pajak effect serang bansos milu tambah korupsi rajalela negara bangkrut tak punya uang,in,0,PtkDaeng,netral,netral
2024-05-21 02:40:22,5,klo kejadianya sblm milu bisa2 gp disalahin kaum sumbu bansos sprti kasus pildun u20,in,0,8_FERRY_8,positif,positif
2024-04-30 00:25:10,0,klo hampir seluruh kuat politik utama partai politik satu apa milu milu hny jadi ajang rusak mental rakyat lewat amplop bansos serta milu,in,0,Ikademan_Yong,negatif,negatif
2024-05-20 10:50:10,0,emang miskin kok bukti kmrn seblm milu banyak butuh bansos duit 50rb dituker ma suara 5thn emang miskin terima aja nyata,in,0,adhie_tholha,positif,positif
2024-05-15 03:51:53,3,ikut prihatintapi pilih kalian tetap lanjut bukankah kalian sumringan surpay 58 umum dinasty oligarki menang sebenarnyasaya kira bansos jelang milu kemaren cukup buat 5 tahun,in,1,LongTimeYou2,netral,netral
2024-05-06 09:20:07,0,efek milu bansos konsumsi perintah naik 20 kuartal i 2024,in,0,KATADATAcoid,positif,netral
2024-02-17 08:03:12,1,tabur rezeki bansos pkh bpnt mulai cair pek milu 2024 kpm wajib cek nominal baru,in,1,PRFMnews,negatif,negatif
2024-05-28 06:24:11,0,jangan2 motif turun inflasi habis jor2an bansos milu uang edar rang lg hehe,in,0,fikrurizal,positif,positif
2024-05-30 10:07:28,5,austerity bijak bukan kondisi itu asersi sesat justru government spending naik pesat masa pilpres utama bansos bener masalah misalokasi ujung kanibalisasi program social net,in,1,und_cuckoosnest,netral,positif
2024-04-26 06:54:03,4,menkeu belanja perintah bansos amp milu capai rp222 t,in,0,TirtoID,negatif,negatif
2024-04-22 04:41:05,5,mk khawatir bagi bansos jelang milu jadi preseden buruk,in,0,TirtoID,negatif,positif
2024-05-09 13:37:40,4,zulhas sampai dalam rakornas pan jakata kamis 952024 kata prabowo cinta masyarakat niat layan masyarakat,in,0,detikcom,negatif,negatif
2024-05-10 22:53:36,2,analisis politik bansos politik anggar bantu sosial putus mk jelas minta baik tata kelola realisasi dana mitigasi risiko khusus bansos impit milu baca dian puji n simatupang opini kompas,in,0,tatisamhadi,netral,positif
2024-05-02 14:11:27,0,pantesan bansos lancar salur milu sang gemoy luncur,in,0,junkcok,negatif,netral
2024-04-22 07:50:00,7,hakim mk arsul sani kata duga politisasi bansos menko ekonomi airlangga hartato ntb awal januari 2024 bukti,in,3,detikcom,positif,positif
2024-05-18 23:19:06,0,pdi juang endus jokowi cawecawe pilkada bansos lanjut hingga desember,in,0,GesuriID,netral,netral
2024-05-19 03:02:36,0,miskin lestari miskin identik bodoh sistematis pajak naik biaya kuliah langit milu kasih bansos milu sistem rakyat bisa baca tulis padahal abad 21,in,0,DKYLBcom,positif,positif
2024-05-06 08:07:05,1,efek milu hingga bansos konsumsi perintah kuartal i2024 tinggi sejak 2006,in,0,Bisniscom,netral,netral
2024-05-06 05:42:08,2,konsumsi perintah lonjak 19 9 garagara milu 2024 bansos,in,0,Bisniscom,netral,netral
2024-05-15 00:08:11,1,sedih milu 2024 kali banyak rakyat senang hati dapat bansos dibombardirpadahal cukup unt tebal cigong bab lancarsementara daulat rampas,in,0,MaliminRinaldi,negatif,negatif
2024-05-21 15:43:49,0,milu lewat 58 apa bansos gas gas ndasmu beras,in,0,KolonelTarzan,positif,positif
2024-05-10 03:14:32,0,banjir longsong lawu sulsel ibu risma mensos turun lapang kalau bagiin bansos jelang milu diam2 aja,in,0,dedensujana,netral,netral
2024-05-06 08:28:02,0,tumbuh ekonomi kuartal i2024 tumbuh 5 11 topang bansos milu,in,0,bisnisindo_id,netral,netral
2024-05-17 06:00:01,0,djarot harap selenggara milu pantau bagi bantu sosial sebut,in,0,voidotid,negatif,negatif
2024-06-01 01:24:14,0,bapak jamin apa uang sangat buesaaaaar rubah lebih bet nalar ga grasa grusu yakin dg bansos yg marak masif yg kata gak hubung milu 2024 presiden tunjuk rakyat indonesia super miskin khaaaan,in,0,tjandra_alwi,negatif,negatif
2024-04-05 07:25:16,6,ada satu bisa pasti bansos bungkus ada warna kuning kata menko ekonomi airlangga hartarto,in,2,detikcom,positif,netral
2024-02-04 12:30:54,1,makin gencar 2 bansos terima kpm milu 2024 bantu khusus nominal fantastis,in,0,PRFMnews,negatif,negatif
2024-04-22 04:30:00,9,mk nilai ada janggal anggar bantu sosial jelang pilpres mk kata anggar bansos rancang matang perintah,in,3,detikcom,netral,netral
2024-04-23 03:48:03,10,jokowi hormat putus mk tuduh kecuranganpolitisasi bansos tak bukti jokowi hormat putus mk tolak gugat sengketa pilpres jokowi sebut putus tidak bukti tuduh negatif perintah gtgt,in,0,detikcom,negatif,negatif
2024-04-05 07:35:10,2,airlangga hartarto ban bansos lebih kait elektoral partai politik milu 2024 apa bantah,in,1,detikcom,netral,netral
2024-05-11 05:08:59,1,yg lebih bodoh lagiuntuk bansos milu beras import hingga kurang stock jadi mahal,in,0,tjandra_alwi,netral,netral
2024-02-01 10:57:38,1,warga bandung rapat bansos cair milu 2024 kpm data bantu rp600 ribu,in,1,PRFMnews,positif,positif
2024-05-29 06:39:09,0,yaampun padahal waktu milu aja pak owi bansos sana sini beli suara rakyat buat anak terus mau denial kalo 02 gaada hubung sama pak owi amp perintah skrg,in,0,cinuamonroll,positif,positif
2024-02-01 10:57:58,1,alhamdulillah bansos mulai cair milu 2024 tahu skema blt mitigasi risiko pangan baru,in,1,PRFMnews,negatif,negatif
2024-04-17 03:01:00,5,tim amin serah dokumen simpul mk tim amin ban nyata 4 menteri beri terang mk kait bansos apa,in,1,detikcom,netral,netral
2024-05-30 06:57:06,0,nama tapera tinggal bilang aja kasbon tuh susah hutang bengkak butuh negara makin banyak soal dipake buat bansos milu sih ehhh hehe siapa ditumbalin rakyat lahh jujur kasi sama rakyat middle class dah coba banyak bgt,in,0,bgsrnld,netral,netral
2024-05-26 12:24:47,4,bagi2 emang lebih keluarga masuk bagi2 bansos jelang milu,in,0,Bambangmulyonoo,netral,netral
2024-05-10 10:53:53,3,galang rambu anarki anakkulahir awal januari jelang milu galang rambu anarki dengarlahterompet tahun baru sambut galang rambu anarki ingatlahtangisan pertama tanda bansos gila an,in,2,cak_agoest,netral,negatif
2024-05-25 13:14:47,1,arti 1 makan siang gratis 2 gencar bansos jelang milu 3 jangan lupa coblos tempat 4 jangan lupa coblos partai gelora,in,0,cakkadull,positif,positif
2024-05-13 05:14:21,1,ayo angkat semua semangat like as bansos milu 497t,in,0,Jaga5_sila,negatif,negatif
2024-05-10 02:19:29,0,orang sandera korupsi omong toxic coba jelas apa bansos ada masif jelang milu bansos bagi jawa tengah makan bakso sama prabowo perilaku toxic ituuuu,in,0,tjandra_alwi,positif,positif
2024-04-05 08:49:17,0,hotman paris kata saksi empat menteri menep anggap miring soal bantu sosial bansos,in,0,detikcom,positif,netral
2024-01-28 09:09:26,0,makin gencar perintah jokowi ikan bansos belum milu 2024 khusus terima manfaat,in,0,PRFMnews,netral,netral
2024-04-05 09:40:00,3,jabat gubernur dki jakarta heru budi hartono respons foto bagi bansos bungkus biru muda tampil sidang sengketa pilpres 2024,in,0,detikcom,positif,positif
2024-05-13 15:51:28,0,logika hukum koalisi 2 44 5 koalisi satu 28 no 3 27 5 hasil milu no 58 kalau ga cawe cawe bansos apa dan apa mungkin no3 merosot 16 turun 11 5 edaaaan khan,in,0,tjandra_alwi,negatif,netral
2024-04-05 09:36:22,4,menteri sosial mensos tri rismaharini jelas alas diri jarang ikut bagi bantu sosial bansos,in,0,detikcom,positif,positif
2024-05-21 09:34:17,0,iya gak mungkin bagi besar mereka gak aji mumpung kasus syl kan minimal buat nutupinalihkan korupsi timah bansos jelang pilprespemilu mau gak mau juga biar kepala aman resiko paling sering kena bagi ekor,in,0,NKRI_Nomor_1,positif,positif
2024-04-06 03:35:00,1,risma beri saksi depan mk sidang sengketa pilpres 2024 sempat cecar hakim mk soal jarang muncul bagi bansos,in,1,detikcom,negatif,negatif
2024-05-26 13:17:35,4,nafi fakta bukti riil masyarakat salah satu ciri khianat suara keras lantang dunyat milu 2024 mrpkn milu buruk bahkan bobrok krn libat politisasi bansos nya bkn dukung capres tpi semua elemen,in,2,WIDYA_N_2311,positif,netral
2024-05-27 10:26:20,4,target politik rakyat tetap bodoh miskin klo rakyat pinter janji milu buta huruf laku klo rakyat kaya musim pilpres bansos laku,in,5,AdrianvanFlores,positif,positif
2024-05-04 15:40:00,1,tum pkb cak imin temu bakal calon kepala daerah surabaya jawa timur jatim sambut cak imin sampai harap bacakada,in,0,detikcom,negatif,negatif
2024-04-19 01:16:52,56,prabowo subianto menep tuduh menang pilpres 2024 cara curang prabowo kata tuduh sangat kejam tak dasar,in,10,detikcom,positif,positif
2024-05-09 02:00:47,0,design ulang tetap pimpin lalu milu serentak biar alokasi bansos di maksimal,in,0,gwk555,negatif,negatif
2024-04-22 06:05:00,6,saksi ace tegas mk tak hubung bansoskenaikan suara ace hasan salah satu saksi hadir kubu prabowogibran saksi sampai anggar lindung sosial capai rp 496 8 triliun gtgt,in,0,detikcom,positif,positif
2024-04-15 13:55:00,18,tim amin bakal bantah terang 4 menteri lewat simpul sidang mk simpul sidang tim amin sorot polemik bansos hingga angkat pj kepala daerah gtgt,in,2,detikcom,positif,positif
2024-05-31 01:58:50,0,gue tanya kemrin emak gue kata biar bansos ngalir terus kalo no 2 menang after milu nama emak gue sbgai terima bansos udah gaada bjierr,in,0,baekxixi_,positif,positif
2024-05-10 12:08:21,1,rakyat korupsi bray teliti milu terima suap dr kandidat lihat ada bagi bansos banyak orng mampu minta jatah negri akan kutuk bray,in,0,Ruwahel,positif,positif
2024-05-20 22:39:31,0,turun muncul bansos rp 496t perintah milu kemarin,in,0,RasyidBarabai,netral,netral
2024-04-05 08:16:38,1,hakim mk enny tanya menteri sosial tri rismaharini kait anggar lindung sosial perlinsos cair bulan januari hingga februari 2024,in,1,detikcom,positif,positif
2024-04-17 03:25:00,3,serah simpul kait sengketa pilpres mk tim hukum ganjarmahfud tetap masalah presiden jokowi membagibagikan bansos jelang mungut suara,in,1,detikcom,positif,positif
2024-05-28 00:55:35,0,kondisi ekonomi merosot daya beli lemah utang luar negri gede bayar subsidi2 gaji2 asn bansos milu jg mau bangun proyek kayak ikn ujung2nya pertalite tarik ukt naik gila2an semua kena pajak sistem bpjs berubah2 come on guys wake up,in,0,Zizou_Zidane05,negatif,negatif
2024-05-08 05:32:37,0,ekonomi domestik mampu maksimal aktivitas meski dapat dorong belanja perintah anggar bansos milu,in,0,InvestorID,positif,positif
2024-05-07 01:57:50,0,kalau lihat hasil milu kemarin kok tuju yaa pak anies nyalon gubernur dkj untuk bukti sih apa benar hasil kemarin realita ada memang kutak katik bansos semata,in,0,sholehachmad36,positif,positif
2024-05-11 01:20:00,1,putus mk jelas minta baik tata kelola realisasi dana mitigasi risiko khusus bansos impit milu,in,2,hariankompas,positif,positif
2024-05-21 00:32:03,0,alah anda malam milu ada operasi bansos ganjar saja menang jateng itu mereka takut operasi senja malam milu,in,0,Melvin04061998,positif,negatif
2024-05-06 01:47:16,2,memang bansos apa bantu bantu langsung paling cepet rasa tidak milik unsur daya gus,in,1,dpwpkbjatim_,negatif,negatif
2024-05-05 01:14:36,0,milu rame promosi ngabisin duid rakyat wahai kuasa bansos kalian kenyang tidur muluuuu,in,0,AnnaYellowHeart,netral,netral
2024-05-30 13:43:29,48,habis uang negara ikn bansos milu menang putra mahkota mau ras rakyat banding pjk negara eropa lupa anggur eropa gaji perintah wakanda nganggur pensiun phk tetap dipajakin mati juga dipajakin luar biasa,in,14,aldrovandi10,negatif,negatif
2024-05-28 23:04:14,27,garong kedok tabung abis duit buat bansos milu bingung balikinnya mau pinjam cina tp utang udah ratus gunung mau pinjam mamarika gk bakal ngasih akhir garong rakyat sendiri bukan begiti pak ketua kabinet gotong garong,in,1,Kessnowandoko,netral,netral
